%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.transform.translation.x,field.transform.translation.y,field.transform.translation.z,field.transform.rotation.x,field.transform.rotation.y,field.transform.rotation.z,field.transform.rotation.w
1524587605426646444,11350,1524587605422139302,/world,vicon/rs/rs,0.24977560306,0.103961002764,1.31139936209,-0.0398796099623,-0.15475864369,-0.0610132045339,0.985259746354
1524587605436451099,11351,1524587605432072994,/world,vicon/rs/rs,0.249702245872,0.103782922535,1.31172408124,-0.0391873011357,-0.153408529366,-0.0621573370508,0.985427137843
1524587605446710424,11352,1524587605442140607,/world,vicon/rs/rs,0.24990010367,0.10339169638,1.31171116287,-0.0420255241457,-0.153195423886,-0.0627454196188,0.985306058917
1524587605456447199,11353,1524587605452100980,/world,vicon/rs/rs,0.249806927096,0.10347948618,1.31237331677,-0.0386275944956,-0.148927505944,-0.0635760362691,0.98604593936
1524587605466491491,11354,1524587605462065079,/world,vicon/rs/rs,0.249885568824,0.103388299123,1.31269686296,-0.0380095623007,-0.146211952659,-0.0634621786724,0.98648359842
1524587605476610382,11355,1524587605472052437,/world,vicon/rs/rs,0.249956340898,0.103288205546,1.31301138869,-0.0369394765643,-0.143247458157,-0.0625193943345,0.98701923291
1524587605486670317,11356,1524587605482168130,/world,vicon/rs/rs,0.250265980447,0.102916682481,1.31293899276,-0.0385711831113,-0.142173084783,-0.0605155725516,0.987237024871
1524587605496600698,11357,1524587605492084815,/world,vicon/rs/rs,0.250474071281,0.102732056842,1.313217472,-0.0383355516675,-0.139201003686,-0.0586878628155,0.987779935415
1524587605506460669,11358,1524587605502042474,/world,vicon/rs/rs,0.250673015675,0.102787025173,1.31372924301,-0.0353347277762,-0.134123554532,-0.0572281463305,0.988679557997
1524587605516554236,11359,1524587605512113473,/world,vicon/rs/rs,0.250908655759,0.102677216201,1.31392385488,-0.0352976568552,-0.131640821885,-0.0555855962897,0.989108189694
1524587605526633340,11360,1524587605522132942,/world,vicon/rs/rs,0.251162835989,0.102608883806,1.31404866517,-0.0347557783037,-0.130144060417,-0.0542787951974,0.989397984536
1524587605536506744,11361,1524587605532169201,/world,vicon/rs/rs,0.251325181974,0.102505689968,1.31408014032,-0.0367520525481,-0.128800844154,-0.0539989016435,0.989516926485
1524587605546478154,11362,1524587605542092859,/world,vicon/rs/rs,0.251566935658,0.102443525675,1.31414208878,-0.0358678747422,-0.128288334606,-0.0529315841015,0.989673605877
1524587605556663206,11363,1524587605552126051,/world,vicon/rs/rs,0.251914648373,0.102373763541,1.31421089809,-0.0331201640997,-0.128081844489,-0.0514860320751,0.989872357601
1524587605566560464,11364,1524587605562086946,/world,vicon/rs/rs,0.252331067034,0.102154258947,1.31392158272,-0.0354648955619,-0.128775072772,-0.0506526926454,0.98974417227
1524587605576597216,11365,1524587605572059716,/world,vicon/rs/rs,0.25260735697,0.102096340678,1.31399477585,-0.0350272520381,-0.12704751232,-0.0501956059225,0.990006273906
1524587605586771619,11366,1524587605582162969,/world,vicon/rs/rs,0.252734756582,0.102267630503,1.31444089459,-0.0329173275655,-0.123179424393,-0.0504961943673,0.99055207501
1524587605596961732,11367,1524587605592092942,/world,vicon/rs/rs,0.252957087605,0.102130757213,1.31448718993,-0.027757494264,-0.120397551785,-0.0497509919997,0.991089698176
1524587605606755128,11368,1524587605602086879,/world,vicon/rs/rs,0.253195674883,0.102093757575,1.31452914378,-0.0271190887245,-0.117895770291,-0.0494460269605,0.99142333682
1524587605616662066,11369,1524587605612152251,/world,vicon/rs/rs,0.25354846547,0.102141758804,1.31460349598,-0.0310587902126,-0.115483912244,-0.0495647171446,0.99158567778
1524587605626696698,11370,1524587605622130689,/world,vicon/rs/rs,0.253853564086,0.102113605175,1.31457457878,-0.0305868218512,-0.11259443253,-0.0491262419892,0.991954410465
1524587605636509609,11371,1524587605632119890,/world,vicon/rs/rs,0.254047996371,0.102089360941,1.31447559653,-0.0322364989501,-0.109240173994,-0.0495011113468,0.992258551234
1524587605646660281,11372,1524587605642187834,/world,vicon/rs/rs,0.25430103131,0.10204672464,1.31435522583,-0.0262174154018,-0.106935885669,-0.0474458112005,0.992787116398
1524587605656577808,11373,1524587605652099071,/world,vicon/rs/rs,0.254518197601,0.101963940441,1.31429639251,-0.0255868303131,-0.104495278826,-0.0463524386905,0.993115049853
1524587605666483492,11374,1524587605662081421,/world,vicon/rs/rs,0.254909253736,0.101905597045,1.31431913523,-0.0291746196046,-0.102341563457,-0.0452736288068,0.99329016128
1524587605678316399,11375,1524587605673815318,/world,vicon/rs/rs,0.255268348688,0.101812697648,1.31427999107,-0.0302393313412,-0.100092025074,-0.0441766300036,0.993536911603
1524587605686496699,11376,1524587605682099049,/world,vicon/rs/rs,0.255796324747,0.10151922264,1.31384644847,-0.0316331590313,-0.0997224582429,-0.0425617532104,0.993601163312
1524587605697066739,11377,1524587605692537361,/world,vicon/rs/rs,0.256266281191,0.101420204551,1.3137728975,-0.0314744414392,-0.0975635640412,-0.0421937053488,0.993836204682
1524587605706512489,11378,1524587605702120423,/world,vicon/rs/rs,0.25656886049,0.101417866521,1.31396486566,-0.0247434157295,-0.0935267583862,-0.0425429261316,0.994399622023
1524587605716820905,11379,1524587605712178198,/world,vicon/rs/rs,0.256935162419,0.101297503687,1.31373794955,-0.0208252740736,-0.0917315836997,-0.0425924663203,0.994654465794
1524587605726869428,11380,1524587605722102192,/world,vicon/rs/rs,0.257215932924,0.100878812471,1.31335653306,0.00835765884598,-0.086996414901,-0.0412135364854,0.995320660764
1524587605736870221,11381,1524587605732145271,/world,vicon/rs/rs,0.257769478083,0.100862784304,1.31327536553,0.00208988614839,-0.0854768817182,-0.0418728293726,0.995457684298
1524587605746640997,11382,1524587605742133807,/world,vicon/rs/rs,0.258237628467,0.100748159441,1.31315726186,0.00311042724504,-0.0824918621786,-0.0419935694775,0.995701741507
1524587605756558810,11383,1524587605752084686,/world,vicon/rs/rs,0.258741407367,0.100568636613,1.313007551,0.00324982794034,-0.0796933443935,-0.0417594219927,0.995939034355
1524587605766836012,11384,1524587605762218500,/world,vicon/rs/rs,0.259185241888,0.100380860927,1.31281925902,0.00300161746528,-0.0777894628342,-0.041190233541,0.996114026819
1524587605776362419,11385,1524587605771923560,/world,vicon/rs/rs,0.259560234859,0.100214972936,1.31264076385,-0.0048165921105,-0.0796974034898,-0.0391774718582,0.996037273407
1524587605786634999,11386,1524587605782133045,/world,vicon/rs/rs,0.259771148371,0.0998480277805,1.31199266673,-0.00346332107283,-0.083729811515,-0.0349221005768,0.995870358512
